Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2016-10-01 00:00:00+03:00,1125.39456,5108.0,6398.0,1314.0,27.6,21.0,7.2,56.9,1009.3,Saline Water Conversion Corporation (Hagl) Station,North
2016-11-01 00:00:00+03:00,867.1795199999999,3936.0,4874.0,1395.0,23.8,25.0,6.7,49.2,1013.2,Saline Water Conversion Corporation (Hagl) Station,North
2016-11-01 00:00:00+03:00,959.27328,4354.0,5602.0,1344.0,26.5,326.0,2.1,36.5,1011.3,Duba Technical Institute Station,North
2016-11-01 00:00:00+03:00,1028.45376,4668.0,6157.0,1417.0,19.3,48.0,2.0,28.2,922.0,Timaa Technical Institute,North
2016-12-01 00:00:00+03:00,873.78912,3966.0,5436.0,1376.0,13.1,11.0,1.9,40.0,922.5,Timaa Technical Institute,North
2016-12-01 00:00:00+03:00,754.37568,3424.0,5313.0,990.0,17.7,25.0,6.8,51.0,1017.2,Saline Water Conversion Corporation (Hagl) Station,North
2016-12-01 00:00:00+03:00,857.0447999999999,3890.0,5686.0,1170.0,21.1,329.0,2.7,38.1,1014.4,Duba Technical Institute Station,North
2017-01-01 00:00:00+03:00,890.97408,4044.0,5473.0,1299.0,20.1,308.0,2.3,40.8,1013.4,Duba Technical Institute Station,North
2017-01-01 00:00:00+03:00,789.62688,3584.0,4967.0,1209.0,16.9,25.0,6.9,50.7,1015.9,Saline Water Conversion Corporation (Hagl) Station,North
2017-01-01 00:00:00+03:00,933.27552,4236.0,5906.0,1325.0,13.2,57.0,1.9,36.9,921.5,Timaa Technical Institute,North
2017-02-01 00:00:00+03:00,1044.97776,4743.0,6195.0,1326.0,17.7,23.0,6.5,45.7,1016.2,Saline Water Conversion Corporation (Hagl) Station,North
2017-02-01 00:00:00+03:00,1151.6126399999998,5227.0,6666.0,1447.0,19.9,319.0,2.5,33.5,1014.0,Duba Technical Institute Station,North
2017-02-01 00:00:00+03:00,1188.18576,5393.0,6581.0,1649.0,12.5,61.0,2.3,28.9,921.8,Timaa Technical Institute,North
2017-03-01 00:00:00+03:00,1434.72384,6512.0,7008.0,1990.0,19.4,206.0,2.6,25.2,917.2,Timaa Technical Institute,North
2017-03-01 00:00:00+03:00,1224.53856,5558.0,6200.0,1606.0,21.3,16.0,6.1,50.5,1010.3,Saline Water Conversion Corporation (Hagl) Station,North
2017-03-01 00:00:00+03:00,1341.7488,6090.0,6797.0,1688.0,22.7,282.0,2.3,45.1,1008.9,Duba Technical Institute Station,North
2017-04-01 00:00:00+03:00,1431.4190399999998,6497.0,6201.0,2098.0,24.9,20.0,6.7,47.1,1010.0,Saline Water Conversion Corporation (Hagl) Station,North
2017-04-01 00:00:00+03:00,1433.8425599999998,6508.0,5257.0,2728.0,25.1,92.0,3.1,21.1,918.3,Timaa Technical Institute,North
2017-04-01 00:00:00+03:00,1408.9463999999998,6395.0,5692.0,2331.0,27.3,285.0,2.7,43.0,1007.8,Duba Technical Institute Station,North
2017-05-01 00:00:00+03:00,1594.45584,7237.0,7279.0,1884.0,30.0,279.0,2.3,46.8,1006.3,Duba Technical Institute Station,North
2017-05-01 00:00:00+03:00,1597.09968,7249.0,7562.0,1731.0,27.9,19.0,6.1,46.4,1008.0,Saline Water Conversion Corporation (Hagl) Station,North
