Time Stamp,Energy Output (kWh),Global Horizontal Irradiance GHI,Direct Normal Irradiance Dni,Diffuse Horizontal Irradiance DHI,Air Temperature,Wind Direction At 3 Meter,Wind Speed At 3 Meter,Relative Humidity,Barometric Pressure,Source,Region
2015-02-01 00:00:00+03:00,1196.3375999999998,5430.0,5446.0,2004.0,25.2,359.0,3.3,61.6,999.7,King Abdulaziz University (Osfan Campus) Station,West
2015-02-01 00:00:00+03:00,1184.22,5375.0,5306.0,2024.0,26.3,334.0,3.6,67.9,1005.6,King Abdulaziz University Main Campus Station,West
2015-02-01 00:00:00+03:00,1200.52368,5449.0,5624.0,1905.0,24.4,322.0,2.5,72.5,1010.2,King Abdullah University of Science and Technology Station,West
2015-03-01 00:00:00+03:00,1311.78528,5954.0,4544.0,2629.0,28.3,278.0,2.2,71.7,1009.3,Al Qunfudhah Technical Institute Station,West
2015-03-01 00:00:00+03:00,1310.24304,5947.0,4562.0,2676.0,27.5,2.0,3.3,59.5,998.1,King Abdulaziz University (Osfan Campus) Station,West
2015-03-01 00:00:00+03:00,1302.53184,5912.0,4710.0,2543.0,26.0,316.0,2.5,74.8,1008.5,King Abdullah University of Science and Technology Station,West
2015-03-01 00:00:00+03:00,1275.43248,5789.0,4414.0,2656.0,28.3,333.0,4.0,64.9,1004.0,King Abdulaziz University Main Campus Station,West
2015-03-01 00:00:00+03:00,1343.952,6100.0,5740.0,2205.0,24.5,315.0,3.5,62.4,1011.5,Saline Water Conversion Corporation (Umluj) Station,West
2015-04-01 00:00:00+03:00,1397.26944,6342.0,3264.0,3706.0,29.5,269.0,2.5,68.7,1008.3,Al Qunfudhah Technical Institute Station,West
2015-04-01 00:00:00+03:00,1455.87456,6608.0,4025.0,3483.0,28.1,8.0,3.8,51.6,997.5,King Abdulaziz University (Osfan Campus) Station,West
2015-04-01 00:00:00+03:00,1443.53664,6552.0,3965.0,3453.0,28.9,333.0,4.9,55.7,1003.3,King Abdulaziz University Main Campus Station,West
2015-04-01 00:00:00+03:00,1595.1168,7240.0,6300.0,2659.0,24.9,316.0,3.6,57.8,1011.5,Saline Water Conversion Corporation (Umluj) Station,West
2015-04-01 00:00:00+03:00,1471.7376,6680.0,4457.0,3230.0,26.3,322.0,2.8,70.9,1008.1,King Abdullah University of Science and Technology Station,West
2015-05-01 00:00:00+03:00,1537.8336000000002,6980.0,4887.0,3074.0,31.9,261.0,2.6,71.4,1005.9,Al Qunfudhah Technical Institute Station,West
2015-05-01 00:00:00+03:00,1512.27648,6864.0,4747.0,3171.0,29.5,303.0,2.5,73.0,1004.9,King Abdullah University of Science and Technology Station,West
2015-05-01 00:00:00+03:00,1571.76288,7134.0,5920.0,2644.0,29.0,309.0,2.9,58.6,1008.1,Saline Water Conversion Corporation (Umluj) Station,West
2015-05-01 00:00:00+03:00,1534.9694399999998,6967.0,4905.0,3151.0,33.3,325.0,3.8,52.4,1000.2,King Abdulaziz University Main Campus Station,West
2015-05-01 00:00:00+03:00,1543.7822399999998,7007.0,4870.0,3226.0,32.4,347.0,3.2,48.1,994.7,King Abdulaziz University (Osfan Campus) Station,West
2015-06-01 00:00:00+03:00,1606.57344,7292.0,5434.0,3130.0,33.3,332.0,4.8,50.6,998.3,King Abdulaziz University Main Campus Station,West
2015-06-01 00:00:00+03:00,1646.23104,7472.0,5628.0,3165.0,32.4,3.0,3.3,47.9,993.1,King Abdulaziz University (Osfan Campus) Station,West
2015-06-01 00:00:00+03:00,1734.57936,7873.0,7446.0,2326.0,29.4,310.0,3.4,63.3,1006.2,Saline Water Conversion Corporation (Umluj) Station,West
2015-06-01 00:00:00+03:00,1620.23328,7354.0,5553.0,3080.0,29.7,304.0,2.5,74.4,1003.0,King Abdullah University of Science and Technology Station,West
2015-06-01 00:00:00+03:00,1527.9192000000005,6935.0,4382.0,3449.0,32.4,240.0,3.2,68.7,1003.2,Al Qunfudhah Technical Institute Station,West
2015-07-01 00:00:00+03:00,1647.77328,7479.0,6156.0,2720.0,34.2,8.0,3.4,41.6,991.9,King Abdulaziz University (Osfan Campus) Station,West
2015-07-01 00:00:00+03:00,1493.1086400000002,6777.0,3979.0,3512.0,32.6,183.0,3.6,64.7,1002.0,Al Qunfudhah Technical Institute Station,West
2015-07-01 00:00:00+03:00,1635.8760000000002,7425.0,6328.0,2545.0,31.3,310.0,2.5,71.4,1002.0,King Abdullah University of Science and Technology Station,West
2015-07-01 00:00:00+03:00,1618.03008,7344.0,5851.0,2817.0,35.5,333.0,4.6,42.1,997.3,King Abdulaziz University Main Campus Station,West
2015-07-01 00:00:00+03:00,1724.2243199999998,7826.0,8312.0,1713.0,31.5,306.0,3.0,63.6,1004.6,Saline Water Conversion Corporation (Umluj) Station,West
2015-08-01 00:00:00+03:00,1422.38592,6456.0,3909.0,3319.0,36.0,311.0,3.4,61.0,996.6,King Abdulaziz University Main Campus Station,West
2015-08-01 00:00:00+03:00,1449.92592,6581.0,4170.0,3259.0,35.6,307.0,3.0,54.2,991.1,King Abdulaziz University (Osfan Campus) Station,West
2015-08-01 00:00:00+03:00,1350.34128,6129.0,3095.0,3531.0,33.6,220.0,3.0,71.5,1002.5,Al Qunfudhah Technical Institute Station,West
